id,pokemon_id,back_default,back_female,back_shiny,back_shiny_female,front_default,front_female,front_shiny,front_shiny_female,gen_eight_front_default,gen_eight_front_shiny,created_at,updated_at
450,450,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/450.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/450.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/450.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/450.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/450.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/450.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/450.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/450.png,https://www.serebii.net/swordshield/pokemon/450.png,https://www.serebii.net/Shiny/SWSH/450.png,2020-11-05 21:22:52.255159,2020-11-05 21:22:52.255159
451,451,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/451.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/451.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/451.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/451.png,,https://www.serebii.net/swordshield/pokemon/451.png,https://www.serebii.net/Shiny/SWSH/451.png,2020-11-05 21:22:54.101183,2020-11-05 21:22:54.101183
452,452,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/452.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/452.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/452.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/452.png,,https://www.serebii.net/swordshield/pokemon/452.png,https://www.serebii.net/Shiny/SWSH/452.png,2020-11-05 21:22:55.079869,2020-11-05 21:22:55.079869
453,453,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/453.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/453.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/453.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/453.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/453.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/453.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/453.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/453.png,https://www.serebii.net/swordshield/pokemon/453.png,https://www.serebii.net/Shiny/SWSH/453.png,2020-11-05 21:22:55.92315,2020-11-05 21:22:55.92315
454,454,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/454.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/454.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/454.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/454.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/454.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/454.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/454.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/454.png,https://www.serebii.net/swordshield/pokemon/454.png,https://www.serebii.net/Shiny/SWSH/454.png,2020-11-05 21:22:56.818169,2020-11-05 21:22:56.818169
849,849,,,,,,,,,https://serebii.net/swordshield/pokemon/849.png,https://serebii.net/Shiny/SWSH/849.png,2020-11-05 21:42:43.726563,2020-11-05 21:42:43.726563
850,850,,,,,,,,,https://serebii.net/swordshield/pokemon/849.png,https://serebii.net/Shiny/SWSH/849.png,2020-11-05 21:42:45.322533,2020-11-05 21:42:45.322533
455,455,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/455.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/455.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/455.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/455.png,,https://www.serebii.net/swordshield/pokemon/455.png,https://www.serebii.net/Shiny/SWSH/455.png,2020-11-05 21:22:58.047211,2020-11-05 21:22:58.047211
456,456,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/456.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/456.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/456.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/456.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/456.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/456.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/456.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/456.png,https://www.serebii.net/swordshield/pokemon/456.png,https://www.serebii.net/Shiny/SWSH/456.png,2020-11-05 21:22:58.901691,2020-11-05 21:22:58.901691
457,457,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/457.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/457.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/457.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/457.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/457.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/457.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/457.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/457.png,https://www.serebii.net/swordshield/pokemon/457.png,https://www.serebii.net/Shiny/SWSH/457.png,2020-11-05 21:22:59.625992,2020-11-05 21:22:59.625992
458,458,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/458.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/458.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/458.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/458.png,,https://www.serebii.net/swordshield/pokemon/458.png,https://www.serebii.net/Shiny/SWSH/458.png,2020-11-05 21:23:00.506632,2020-11-05 21:23:00.506632
459,459,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/459.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/459.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/459.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/459.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/459.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/459.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/459.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/459.png,https://www.serebii.net/swordshield/pokemon/459.png,https://www.serebii.net/Shiny/SWSH/459.png,2020-11-05 21:23:02.042024,2020-11-05 21:23:02.042024
460,460,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/460.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/460.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/460.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/460.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/460.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/460.png,https://www.serebii.net/swordshield/pokemon/460.png,https://www.serebii.net/Shiny/SWSH/460.png,2020-11-05 21:23:03.445332,2020-11-05 21:23:03.445332
461,461,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/461.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/461.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/461.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/461.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/461.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/461.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/461.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/461.png,https://www.serebii.net/swordshield/pokemon/461.png,https://www.serebii.net/Shiny/SWSH/461.png,2020-11-05 21:23:04.299919,2020-11-05 21:23:04.299919
462,462,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/462.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/462.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/462.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/462.png,,https://www.serebii.net/swordshield/pokemon/462.png,https://www.serebii.net/Shiny/SWSH/462.png,2020-11-05 21:23:05.303173,2020-11-05 21:23:05.303173
463,463,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/463.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/463.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/463.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/463.png,,https://www.serebii.net/swordshield/pokemon/463.png,https://www.serebii.net/Shiny/SWSH/463.png,2020-11-05 21:23:06.063795,2020-11-05 21:23:06.063795
464,464,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/464.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/464.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/464.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/464.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/464.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/464.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/464.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/464.png,https://www.serebii.net/swordshield/pokemon/464.png,https://www.serebii.net/Shiny/SWSH/464.png,2020-11-05 21:23:06.919061,2020-11-05 21:23:06.919061
465,465,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/465.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/465.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/465.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/465.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/465.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/465.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/465.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/465.png,https://www.serebii.net/swordshield/pokemon/465.png,https://www.serebii.net/Shiny/SWSH/465.png,2020-11-05 21:23:07.736041,2020-11-05 21:23:07.736041
466,466,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/466.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/466.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/466.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/466.png,,https://www.serebii.net/swordshield/pokemon/466.png,https://www.serebii.net/Shiny/SWSH/466.png,2020-11-05 21:23:08.350762,2020-11-05 21:23:08.350762
467,467,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/467.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/467.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/467.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/467.png,,https://www.serebii.net/swordshield/pokemon/467.png,https://www.serebii.net/Shiny/SWSH/467.png,2020-11-05 21:23:10.038302,2020-11-05 21:23:10.038302
468,468,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/468.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/468.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/468.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/468.png,,https://www.serebii.net/swordshield/pokemon/468.png,https://www.serebii.net/Shiny/SWSH/468.png,2020-11-05 21:23:11.738353,2020-11-05 21:23:11.738353
469,469,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/469.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/469.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/469.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/469.png,,https://www.serebii.net/swordshield/pokemon/469.png,https://www.serebii.net/Shiny/SWSH/469.png,2020-11-05 21:23:12.630989,2020-11-05 21:23:12.630989
470,470,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/470.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/470.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/470.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/470.png,,https://www.serebii.net/swordshield/pokemon/470.png,https://www.serebii.net/Shiny/SWSH/470.png,2020-11-05 21:23:13.397721,2020-11-05 21:23:13.397721
471,471,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/471.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/471.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/471.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/471.png,,https://www.serebii.net/swordshield/pokemon/471.png,https://www.serebii.net/Shiny/SWSH/471.png,2020-11-05 21:23:14.845324,2020-11-05 21:23:14.845324
472,472,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/472.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/472.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/472.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/472.png,,https://www.serebii.net/swordshield/pokemon/472.png,https://www.serebii.net/Shiny/SWSH/472.png,2020-11-05 21:23:15.724772,2020-11-05 21:23:15.724772
473,473,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/473.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/473.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/473.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/473.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/473.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/473.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/473.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/473.png,https://www.serebii.net/swordshield/pokemon/473.png,https://www.serebii.net/Shiny/SWSH/473.png,2020-11-05 21:23:16.570182,2020-11-05 21:23:16.570182
474,474,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/474.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/474.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/474.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/474.png,,https://www.serebii.net/swordshield/pokemon/474.png,https://www.serebii.net/Shiny/SWSH/474.png,2020-11-05 21:23:18.007918,2020-11-05 21:23:18.007918
475,475,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/475.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/475.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/475.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/475.png,,https://www.serebii.net/swordshield/pokemon/475.png,https://www.serebii.net/Shiny/SWSH/475.png,2020-11-05 21:23:18.832586,2020-11-05 21:23:18.832586
476,476,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/476.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/476.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/476.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/476.png,,https://www.serebii.net/swordshield/pokemon/476.png,https://www.serebii.net/Shiny/SWSH/476.png,2020-11-05 21:23:19.683606,2020-11-05 21:23:19.683606
